1498	678	8368	9813	5273	6839	5049	7096	3016	9241	1836	6277	344	6056	4565	9365	1437	4284	702	3480
3793	26	4885	7899	8394	8092	2730	383	8642	2736	455	1107	4694	4918	1768	6533	7436	9940	7422	1634
8119	3553	4393	4588	8453	6544	6461	9208	9840	4105	5726	7333	2122	5097	6124	8660	108	1345	9127	871
3861	3100	1673	2679	2399	8910	2607	6611	2181	2549	9745	38	6998	302	2006	5898	2558	9075	38	4828
9078	7212	693	6233	3617	89	7410	8147	4366	6019	7332	3406	4758	1788	1000	5216	1514	458	4351	6725
957	9054	6131	7097	7352	4206	9807	5610	1921	4792	8717	7513	4806	8903	7454	5603	1950	6804	4016	8166
6200	51	2089	9869	1098	3116	9273	3904	9007	6110	2149	9707	4652	9798	8863	2117	5776	981	4592	5461
8067	9618	3067	7991	2572	649	2348	8432	5443	1493	8659	2005	9956	1810	5990	9452	3136	6123	956	1442
2325	8180	3794	2633	8412	9980	2992	34	9518	630	3795	4733	731	2116	5936	45	7584	3077	1890	9140
9796	300	2221	7843	4834	8151	2210	629	4151	9785	8422	2058	55	930	2304	8921	1912	8697	3979	7637
882	864	407	2142	2031	9596	5275	3289	10000	5482	9195	9390	4935	3375	5294	6420	1116	6818	1860	5262
5237	60	8676	6905	1031	4091	3368	7129	8793	937	311	4667	4565	1059	2016	8415	7632	1722	7933	4993
2222	9866	1669	5332	7317	4993	349	7822	2044	9069	4527	2191	1130	9064	3303	9824	952	2846	3489	6876
6767	5537	5438	164	3551	5659	9655	1501	1773	663	1893	6571	4098	5767	8953	3835	8549	923	8931	7070
6719	6259	945	8454	1284	9879	95	7999	7348	349	8200	6116	4831	4535	6618	8524	8929	6832	7221	2321
5830	7849	4586	5692	9041	5625	7318	8371	4382	7533	4240	4804	5130	9408	6527	4608	3533	4781	8718	1099
9939	230	8021	6212	2600	6757	864	6930	6281	7483	5649	3668	3161	1419	288	1238	7148	7931	3801	3354
2551	9135	2783	8764	2667	4399	6985	2345	2489	5970	7264	2600	9125	6806	8271	6559	5643	5812	1170	6105
4324	6066	7456	343	9896	3427	8406	5729	4769	7023	6945	1854	5991	7794	2007	6144	3543	6090	2574	7639
7430	9969	4889	8530	2197	4167	9102	9514	2066	6389	8754	7026	9163	1440	240	4629	2089	6922	7064	2766
4829	9	1279	7892	1883	4141	7555	5035	1934	6848	9239	4834	7256	911	8138	1410	6177	7851	2441	3848
8362	9906	2388	8237	2722	8395	128	3898	8867	4294	2447	1389	961	4732	3279	5414	1001	7389	7843	5385
3404	4594	5754	8393	1861	2773	1532	302	49	4676	2612	6987	944	6142	6031	1413	6014	9214	7183	975
811	7135	5009	7308	9464	9320	5563	4217	669	5794	8921	1180	1915	274	3211	6	2580	6581	6179	9294
7824	9926	2874	3844	7818	7128	6694	9322	4628	775	8770	7819	2856	1580	9415	4760	8381	7519	507	3151
5173	4607	6891	1915	1312	6351	5370	5613	1539	4241	9895	7010	596	5514	9014	1690	3183	3727	7059	5216
4184	9468	8895	918	9541	222	1376	6060	5147	4820	436	5776	5399	3362	6446	3613	692	6685	3312	3950
267	7719	9962	3504	5990	2551	5732	8105	7917	2353	1890	2551	4898	3292	8381	3890	176	3057	2567	8698
8198	9029	7341	3020	6490	6597	2857	5288	9035	6105	2645	3655	8812	2032	1243	216	5397	3398	3369	3151
3759	4694	9894	649	4810	9387	8325	6508	1845	671	9174	2432	6095	5833	9895	652	8435	4698	4469	3268
8060	5702	8462	1701	3567	5472	9573	8917	1610	1075	5584	7736	5507	6063	7614	3401	5433	3318	4981	6359
3217	5056	3920	756	8862	2065	7423	3810	488	815	2541	3714	8967	8596	1263	7709	4640	3575	2734	2959
2783	5864	1941	9981	413	2966	9474	3685	6142	2924	5302	5905	7462	6223	5825	4172	5543	8390	4233	5449
7769	3191	107	7260	7473	745	5100	4612	5732	3670	2242	2223	7948	3783	5465	6812	1841	756	4544	4195
4210	9664	2445	5926	3719	2836	2990	125	3105	7718	1528	7460	6621	7110	7309	5328	758	8765	48	9214
9228	4546	4980	3385	3968	9724	743	8210	6800	5413	913	2922	9625	5301	694	8290	9588	2827	6430	6523
6754	648	7207	6160	6621	6497	6162	9467	8233	430	4711	4562	9386	972	1529	4405	8125	3487	6355	9231
5119	9531	9153	9209	7960	3889	6152	2164	7312	6040	3663	2324	2482	6811	1738	6438	5516	301	7653	7925
144	4125	3393	5266	9450	2123	4970	3449	9808	761	4356	2228	4309	7868	4773	6734	5463	1315	1296	4568
9427	555	8424	269	6241	8316	2168	7630	1536	3776	6355	8907	9065	8831	5523	2219	1397	9591	9355	7226
3238	2876	316	5576	3220	6451	4392	5323	6443	2729	4830	1322	313	731	8127	840	2669	6448	1577	2636
613	4364	7711	2693	9077	2626	6580	3756	1900	4759	9644	8399	9648	9197	2368	1079	313	2733	9071	68
2532	7325	6168	127	7121	6368	2746	8229	6094	1466	7175	2504	8864	4034	3107	7792	1287	7010	5333	4792
3608	1889	3539	501	9575	3285	4112	8523	2597	4504	3920	6572	1187	8934	848	9008	3846	9606	8907	3679
1512	6822	3305	4167	9049	179	2145	4040	7205	1165	1373	2387	5245	2391	9413	5813	5402	5916	8874	2944
639	5870	8043	7289	3403	4580	7425	2470	919	2427	9253	9137	7992	6264	7058	6519	2702	3945	7543	2273
4706	4761	1901	6461	1786	6672	8333	4152	4412	2775	4560	1031	3477	5843	3966	5247	2543	2462	1186	5756
2423	3570	4507	3324	9731	8704	3357	696	4337	2657	104	6909	3217	8273	2390	858	3431	5198	396	727
4408	3293	610	9582	1599	8231	361	2902	8931	2118	6357	7409	3114	6007	7720	566	9137	3327	6772	1191
3420	4690	738	8327	3707	5502	6551	5547	6683	5143	7431	5574	7750	6657	8883	1964	9563	1118	3224	9170
5238	2020	9235	9667	1522	7115	7576	5797	929	9669	4157	387	536	8311	8284	5397	2735	98	6289	2352
736	6693	5479	3109	6377	9264	2531	2273	1477	6882	2688	40	133	2565	7422	3463	8297	3310	6527	3987
7287	2629	7585	7465	2613	3086	2888	7832	4012	7575	3565	5203	9799	3931	6189	6319	547	5631	6831	4349
6229	2294	3499	3581	8580	2251	2203	2860	5874	8070	9479	3860	9391	7834	4998	2298	2714	6826	6926	1613
9498	9397	7481	3804	9801	3565	1303	8402	6491	8418	8403	5213	5830	6965	1060	7544	9385	7857	4246	2470
7792	6953	3171	6179	2984	6893	8859	322	914	5911	2132	1973	7818	4088	5123	6615	4427	2682	7167	8247
2295	5955	7291	5607	2868	5629	4069	1650	7155	4303	335	5799	4518	368	1088	6571	6435	4529	9506	8615
8402	9261	6149	797	4192	5996	2008	1763	9244	9646	8941	685	7835	8344	5841	13	5154	3614	270	1813
3443	4227	7549	5486	2527	2883	2483	4816	4017	3860	5710	3479	3106	1049	9952	5185	2627	330	8970	4229
8599	2116	8284	5467	7250	703	8789	7840	1413	2104	9246	6137	6876	6022	8707	2188	3660	6995	3131	8416
1761	5436	3557	4768	2408	3815	5748	6929	1611	4002	1194	5743	3534	9233	8701	7143	1867	4792	8496	8201
7205	1835	6876	9233	4436	6337	8381	1139	5843	5291	8060	1723	5839	4391	9478	174	6589	7126	3417	3771
7661	323	1914	6284	8008	736	2569	7618	7764	7269	3157	209	7440	2783	287	7421	3720	6945	6452	1441
258	2948	2760	5575	9990	7764	9709	5285	3342	4591	6474	1724	2211	6669	867	9936	9947	5017	1786	7762
397	1313	7612	9248	4181	9731	1335	9096	5758	5445	9580	8664	1964	3391	7583	8675	3871	7107	4569	742
3469	9229	9103	4603	2538	6269	9085	6208	3035	9434	2765	5182	5857	6839	7166	5981	1295	9356	4820	2759
1342	8338	7560	8282	9852	411	1453	9625	35	2488	3889	6308	845	2201	6649	9437	133	6547	5373	4433
7785	8474	8650	9147	6239	2700	5452	9153	9704	3976	3526	3956	7290	6827	9648	897	8010	656	9053	7524
4884	7272	815	9451	2713	8721	8078	7738	4579	2128	7643	4338	5942	9154	6588	2659	9599	3460	9435	6040
2466	1256	1517	6914	7213	7348	4984	58	1423	4612	9889	7369	6985	8209	3743	7315	2548	2166	9715	2784
2658	3468	8944	5710	4418	5333	7233	2709	836	3768	8093	4965	414	7008	8512	672	2093	3718	5762	5748
8135	8067	8697	3449	5717	9580	1079	6724	3668	2713	3030	8982	1972	2317	3623	7288	6695	1690	1748	7227
1327	6518	3832	3644	5743	7871	8815	6665	8343	7793	9077	7348	4032	8892	5030	2267	7795	6037	833	2691
9589	6843	3341	1950	3255	363	1544	2698	1502	3525	3263	2589	1824	1423	9020	6505	5693	6798	8959	8879
1369	5486	2752	8875	6874	8260	2557	3130	4039	8800	7909	231	2289	8195	6829	7722	3927	6350	8333	5770
660	3081	1745	7787	7155	6479	1698	789	6858	8295	531	9742	6313	2094	5690	7673	2297	8704	183	1411
5167	653	422	7812	1280	3085	6453	4226	7662	468	9492	3381	7812	8076	6054	5808	6595	6052	4071	5761
8824	8038	4944	7928	9388	3419	1217	1732	3377	7706	6386	9305	3733	8844	2381	1327	3187	8322	9445	433
6177	3108	1944	4570	5808	3590	2008	4733	5265	4581	6148	8879	8116	9532	7968	4488	5400	1699	2308	3027
8115	3767	3502	4400	9997	9847	8022	6599	7727	6167	9153	1110	6137	7384	9630	8868	2565	9271	2781	3603
1526	3516	9298	6384	9622	319	6653	9272	902	5566	4530	1931	9344	8499	1108	5892	6708	2544	9597	5735
9106	3126	9110	9230	7491	7759	8099	5896	2936	8368	5045	1768	3128	3012	737	4527	9949	7807	2316	1764
6204	5213	6294	372	4571	4927	9329	6458	7357	7551	8082	371	166	7822	1512	1966	4186	878	3982	9158
6576	1995	7761	5029	840	3521	4812	9072	717	6298	5147	1330	5077	5257	2960	5120	5916	8533	5248	721
7249	735	1386	2541	1027	7402	336	6836	672	9167	6631	7722	3131	6454	478	772	7689	2261	8675	2931
7119	1052	1016	3551	1077	1148	6762	5541	398	857	4159	3759	9401	3119	5062	6142	7793	7038	8141	2295
7931	9585	6610	1902	9208	2393	8824	6603	4961	8872	318	1664	6164	4986	2150	1775	6741	3383	4340	6794
9426	3235	5293	3436	2851	9037	401	6582	6647	3492	4410	1242	7336	599	2699	1920	9143	4491	128	5822
5907	9426	2730	2159	7028	3811	2692	9308	8052	787	9329	6789	4654	9349	4795	4427	1703	6154	9186	2263
8497	1691	5724	7504	1453	4620	2075	8697	3109	8027	5954	5014	1946	788	6653	7047	771	9210	5064	534
8670	7876	403	6736	5144	9131	9216	6740	7306	1190	3260	2382	247	3054	7056	7909	90	6270	388	4846
834	6888	5417	6557	858	4403	5122	8556	650	1910	1985	406	7048	9991	7313	3226	8585	9609	9406	3485
1984	813	8441	9604	6331	765	3426	1526	9356	1980	4062	3625	844	7921	3878	2748	5203	3447	7639	2283
6846	8094	3253	3391	3363	9531	8938	1500	3922	3668	9590	7809	6097	8434	526	4118	292	156	2875	8065
9670	2143	2700	2646	8687	4219	6464	6410	3798	3662	6111	4099	459	2324	471	6639	2132	2158	5219	1125
6001	5882	3369	2293	6960	5397	804	7582	324	4752	6091	8096	4239	9554	2596	1850	4411	9676	1355	891
7087	5327	4650	4436	4795	5266	3153	7717	1136	5135	4375	7712	9078	4976	9030	2479	113	697	3943	9424
4651	3177	8938	9168	4731	7813	3487	2016	1	1587	5695	819	8819	8502	6707	3653	1951	7318	8555	2948
925	8573	7978	6412	2092	6609	49	5205	9548	5721	4421	1771	581	1040	6083	2052	6272	3690	128	329
7789	9453	2331	8870	5386	4068	3240	313	9858	7747	3483	9274	6663	4256	6091	8126	2724	8225	2241	2757
2091	4189	6459	141	9634	2444	9752	3101	2038	2934	9327	7550	6389	2959	9914	4711	270	7018	8581	4642
3771	4439	5245	2780	6265	4952	6744	5726	4675	7827	6577	6412	153	4338	8396	7364	9640	5179	2789	7130
8941	66	8196	5927	3890	6770	7179	1304	9381	6597	9124	3848	7758	5756	3219	6347	4136	871	187	3810
7877	7274	8534	688	5761	4659	8471	7109	5548	183	2055	6033	8044	2875	3086	5462	5571	9217	7234	761
9184	4801	3555	2206	2222	8739	5291	5558	2723	494	2331	2521	2141	6143	7373	3573	2588	7994	732	6986
1323	4695	7154	9529	494	5121	7875	1832	4907	9802	239	8126	8063	3275	4062	6745	666	4036	9322	5946
3195	5282	7016	4990	4203	6518	5096	6252	757	4034	4635	2549	2987	6546	6407	8919	2876	5628	2418	2189
9591	1827	6234	2366	1911	4681	438	8502	8290	5570	6993	4994	7709	1654	3274	6204	4024	8237	4495	7051
7182	5888	8275	1021	8737	2281	9064	9695	1301	3820	1438	9525	8619	6662	5820	6744	427	8811	4622	4800
7603	2164	9711	7701	7528	5909	3634	1916	2866	8752	3590	8835	6193	7315	996	2516	513	3273	2197	4834
6549	7805	1333	3930	1235	6806	1535	5476	9694	3093	2679	7324	1201	7668	3213	7746	8342	9255	9393	9237
8692	4536	7587	7115	1067	4224	6746	938	368	4689	5848	3545	8275	4020	2205	6001	2555	1176	4423	8604
3658	4049	1911	5015	739	2666	1792	9195	2656	5013	3216	8544	2638	968	6302	7100	9635	5741	6255	8549
9971	9198	9019	4179	5916	3144	9019	9317	7021	5754	9094	1662	8120	6778	4054	4532	1789	6560	3390	877
9394	218	7867	7980	3293	4991	6414	4183	286	5964	6276	767	6211	3855	7309	470	9324	9563	1158	1270
7153	691	9422	8205	3240	9542	3364	7077	7459	1369	1554	167	5787	3021	339	9326	6266	480	8875	2700
2389	428	6910	1083	316	45	9060	3445	6863	7285	8964	4821	6177	8588	5953	3442	3966	5805	9834	3393
7448	3658	5178	4501	2557	2117	2324	6730	7253	4348	7508	2819	5082	1969	1017	5120	200	6732	3572	9528
2687	5122	566	9029	9748	6762	9329	1543	6938	2386	492	9051	7948	1198	2813	2206	6143	7126	1514	760
6061	5877	3905	6795	2106	3785	1699	3638	2715	5924	1476	2239	1116	5247	7201	5884	2488	9254	3094	4004
8201	9674	5185	5332	5360	3521	6095	7250	1932	9446	9875	1026	9069	2278	2792	9891	6480	6083	4850	9772
9003	6378	9910	161	9499	4995	3965	4007	7913	5374	8386	8457	5280	4342	7212	4841	9854	2073	8492	7247
8679	6600	5794	9381	7152	1066	6196	9683	1218	7302	1335	3066	3718	7993	8936	9554	9853	1933	3006	5640
5498	6703	1977	7014	5812	1724	9111	3153	5367	2484	8170	6268	3504	400	7187	3782	9815	9822	6750	3836
6143	8435	4061	7160	6209	620	7346	2702	1319	7795	3343	2024	8500	42	7251	1547	4049	527	4393	954
9202	7484	4082	7292	6545	6117	5515	1652	3301	8094	2861	8519	4157	4487	6669	4274	3298	2837	8377	2516
2433	169	3813	7534	6084	9522	2824	1281	7121	4723	458	1858	239	5998	4657	3357	1380	9855	6418	3103
4567	9957	9488	3615	9024	4869	8373	2714	7071	7989	7214	5890	3378	6104	5273	2486	9662	8513	7716	3744
2138	763	2336	722	1972	2291	9751	43	8722	6865	8587	7678	170	357	3848	9535	7291	1564	9176	865
9235	8587	6201	8369	6267	7162	7419	3447	2831	7874	2797	6332	594	7415	2911	3736	6859	6730	1714	9534
8240	1326	7037	8433	4014	4875	6928	2048	9844	3427	3470	3730	129	860	6928	2231	8946	6171	7191	1596
7973	5778	4587	9311	5207	2961	7295	1329	143	9733	5025	4888	1730	7400	354	1233	4987	758	1236	4313
3703	7519	1257	6568	7781	3649	4408	8544	9700	6790	1373	4733	2378	4964	1960	5536	1394	305	6486	4299
982	2783	7620	1213	9689	7683	5617	34	27	4119	6502	7343	3531	1498	9099	7370	6002	3291	4317	6701
1300	4745	7112	2349	3316	8687	9704	4690	799	5012	8630	2101	7512	8092	4544	6477	3307	2545	4914	4428
4961	3476	5913	5568	278	1417	6721	9802	2385	2095	3878	6647	9815	8533	8515	9744	3855	1031	7787	443
4737	2737	9048	9484	1706	4544	4830	471	1253	7279	190	5651	2284	1641	4871	8778	8762	8827	6565	4922
2718	4522	4467	3650	4210	5930	9348	9778	7652	27	1707	6104	5626	6810	5623	5101	8837	1633	3901	9101
145	5134	1506	7485	5640	7785	3727	4639	264	6466	1270	4210	8557	1236	5393	3102	608	9757	6689	194
6864	628	1528	3519	9211	9126	9484	245	6249	8072	9127	7266	5375	8569	117	2263	6133	6383	2904	4253
6522	3927	3571	456	2385	3948	9079	1591	3873	9860	2140	2878	3979	7537	716	9805	1185	7102	5229	3614
5980	3147	8244	8980	5700	2257	2196	5122	8790	5949	9434	8491	5520	3547	1703	1200	9111	3554	1958	9243
7616	6178	8553	3917	1395	543	5096	6740	3169	3791	894	3397	5732	2197	9058	4211	8456	6811	7977	9226
6663	1837	8242	2556	8912	8500	3768	3133	136	7569	4619	4481	1250	9593	6250	2845	6985	6879	1989	466
622	9465	738	7095	9967	8462	3821	2029	2558	814	7075	1100	431	2473	2528	882	6014	8143	6728	7421
3695	3732	1305	9479	9090	4546	2730	5145	4214	7135	1095	9918	282	4649	9040	5923	5587	1591	5336	1746
676	1901	5466	8346	7812	6863	1895	8670	7308	6255	515	1969	9453	8963	2567	3700	1006	2309	7099	85
7631	9594	6027	7556	463	8532	4821	5717	9771	7534	2977	4478	7967	9605	1536	5812	9051	5285	1080	1005
1868	4978	5784	6879	2753	5620	7263	6781	6863	6017	6875	426	3758	2459	9559	5518	3477	3212	7390	116
4506	4670	8791	5197	9016	5640	9775	8441	7460	6353	35	9511	5945	2815	4301	303	2495	7171	4109	4037
4174	3893	8372	3631	1324	415	6053	89	3224	9184	772	3935	255	1390	4854	8906	6049	103	783	3388
3854	4827	7613	5776	3027	9227	1681	2492	5341	5466	8884	9325	5954	9879	3187	1865	6710	6092	7511	402
1908	2231	8514	8100	1994	4294	1010	2212	1930	9324	267	4734	3302	9451	1307	5315	1885	7826	6532	7575
6588	7149	2688	9912	5246	9921	2084	7068	8899	6651	904	5654	7853	9672	4044	9065	3077	1965	8523	3626
1574	3346	4057	9290	6127	193	5321	2348	4893	6462	6460	2837	4734	1456	8187	6063	7493	382	8496	5437
8018	5062	7521	1727	5098	9459	2321	5179	6805	2411	1832	8516	6668	8776	5472	503	4806	4237	1342	7509
4935	2385	3452	3924	6122	3002	8223	3930	6810	5124	3003	1313	1007	6514	5375	6759	9721	3652	8970	9313
1755	165	9912	3312	9712	369	5991	6107	3068	4950	530	6385	6118	1225	3285	5753	9586	7966	953	6072
5282	9098	4926	9392	7985	3702	1444	4587	5906	3188	3380	9924	3574	1723	3807	2889	8444	2218	5957	5659
1186	3359	8695	3093	2613	6272	5980	370	7808	6842	6735	4029	4099	1770	7806	3513	1839	2954	7856	8615
6892	2150	4940	3363	5175	7586	3597	5504	5855	3789	7154	3940	8977	7151	5831	606	6089	5382	5063	2574
6581	7160	2317	6135	8312	3389	165	5118	2871	6632	1018	2451	3085	8948	8375	7218	5596	8289	1111	3751
501	9856	2561	9916	2568	487	1479	7124	5294	3649	5819	4787	6477	7399	9102	3529	3563	2958	5396	9933
5033	1367	4912	5501	9498	8201	1599	6350	2634	9816	3998	6900	8479	779	2668	9453	8344	4921	4151	2485
3076	7000	1220	2559	1598	32	3675	5011	5915	9983	3067	1342	3353	4219	9659	7148	5174	3419	8770	1272
5391	3962	4711	6407	530	5475	4446	5332	8191	5392	7590	458	9958	1700	2450	3264	6450	2505	2578	2241
1270	6300	850	902	2987	3527	7531	5558	4568	6553	7003	2261	6050	2813	8117	6234	8018	4790	3811	1411
1286	2993	1264	1587	1260	1541	1077	5127	1198	7905	4583	7262	3348	604	22	992	8979	2216	2038	1599
3685	681	4866	2459	5289	2248	9349	5759	5839	5483	5223	236	8895	3613	4971	4896	7720	5173	7932	9377
4303	7834	4053	9502	8388	1156	4529	8356	2357	9669	8306	2744	5253	9124	764	5098	9649	8396	1374	752
4373	2302	1974	7670	7335	5069	6788	9733	4423	581	8305	6275	3131	9406	5503	2097	5402	2058	7940	8258
8760	9816	8272	8575	6916	9856	2483	7695	1328	5309	3155	2041	5359	5193	9779	8047	2833	6378	5108	2654
1684	4901	831	910	3173	4655	472	9850	1857	1777	659	2597	5255	5224	618	7921	3842	2012	1806	448
3820	5545	6527	6362	9387	9223	543	4455	7971	5240	5136	7392	5046	6370	9103	3505	8111	4397	2171	5301
1684	5912	7790	6683	4686	9588	6930	6426	6484	7335	2739	2064	2202	7282	9891	7555	3323	6952	6699	4164
3126	4532	6187	9849	2346	2904	5199	755	6663	1224	2053	1135	9319	4624	295	7949	9022	4611	2252	3338
5243	3091	7329	3550	8656	2232	5098	9574	7703	157	4127	2961	5419	7719	8606	7274	1311	3811	9090	2282
1606	449	5327	7806	5895	2114	2543	9187	5668	7148	282	8025	7104	9597	5990	2774	6092	9478	3719	7787
5746	8537	243	6816	9289	9563	3249	6259	4552	328	3501	3342	307	5696	3754	6313	5165	1319	1969	8021
7209	6899	1260	6827	1932	4340	4453	1711	566	7764	7619	3163	5935	3019	1186	969	4666	113	6476	6728
1136	8268	6057	7141	5152	6978	7119	6945	3215	4165	528	7503	1670	9963	4805	3093	9361	8739	9274	2456
8660	4456	2082	1054	6010	3495	6503	7583	8149	2062	7014	6084	1376	6867	3494	1580	3240	32	5626	5648
359	4028	9867	9105	5292	4085	6930	9844	4111	4344	7056	2743	4611	5297	8898	2847	659	8071	1490	1679
9291	1667	3160	9502	4697	250	717	7922	9528	167	1999	1546	2411	4574	2881	7285	9543	8010	1299	167
7121	8496	9507	6606	4255	5095	2351	8896	3469	4866	6282	1977	8729	8542	9009	5299	1997	128	6304	6688
8280	947	1683	4246	5980	6721	5793	2529	7330	6780	269	3019	4508	8262	3308	1914	4714	87	5208	2376
2313	654	7641	2308	5455	762	9563	1775	7000	3398	9508	6777	4000	6569	7369	3554	8263	6673	6413	3947
5634	2714	3275	21	1521	9035	1926	9401	6333	2273	1332	5505	5209	752	6426	8087	1441	4145	4096	4408
7569	6937	4145	8887	6097	5169	2331	3554	65	1894	1280	7318	1449	3723	173	160	5367	7521	3786	4300
6089	9189	241	1745	5963	2612	9327	5707	2151	7035	4414	4073	6301	8962	5506	586	2160	4842	2126	4252
4313	4335	4578	4215	8248	2582	5312	5296	8319	8469	6202	3326	4171	4690	9587	7201	7054	3387	2345	985
6757	6722	3320	9149	1433	6562	4516	3346	2140	7243	5281	7887	505	5471	1306	9518	2627	5885	599	3656
7637	1321	289	825	5415	9168	57	3251	9455	5121	9303	5460	5807	7143	5165	8526	7527	919	4784	8061
7376	5255	896	6376	8434	9726	4799	5787	6659	1858	4933	1729	4145	8982	8513	1675	530	7893	5918	5051
9485	2925	6878	9277	8321	3214	1644	2254	3282	628	23	8393	534	4455	5393	4161	8900	8818	8233	1223
5575	1992	6196	3423	8928	4530	1846	4646	3090	1856	7873	2679	549	4208	7981	3711	4049	9586	7788	622
7083	4123	4638	5568	7756	4632	8181	9034	8769	6614	6449	5628	7967	2896	3731	3751	203	3971	4942	1618
4446	6247	5237	6514	6888	2820	4845	2721	3337	3999	7154	3952	6439	5897	9175	3760	8372	5700	7179	5519
8482	8956	1698	5444	4696	6500	9860	5893	8715	3491	4908	7445	9669	5273	1486	1484	8305	9399	6952	7975
3503	5943	8198	1230	1972	8472	9531	2224	5915	7465	6080	9997	4265	3940	363	4057	4877	610	8416	5314
8784	4667	5457	393	3566	1089	9231	3097	2434	2299	5651	9566	3836	1384	5722	4152	6077	737	7820	3922
8288	1135	8379	9701	393	3133	563	6478	2319	5524	6868	8226	1050	291	6749	1289	8552	7886	940	8590
8772	2623	4830	6348	2704	2034	5130	8165	8678	918	3842	8080	9623	7158	6509	8494	5466	8806	7872	2552
3080	8338	3411	6896	4749	4807	221	2584	5900	1625	8615	1790	5282	7903	9115	1090	3800	133	1120	5202
6812	8754	7718	4506	6400	1347	2081	7611	9133	7622	2932	6556	6060	4944	559	7724	2809	7253	97	9953
5820	9473	3924	1850	219	2254	3666	3847	3279	7484	5358	9541	3895	4578	5841	2414	3912	6169	4993	8848
3618	7191	4281	5711	335	1405	4971	9008	7837	5287	5664	8021	8507	9544	5157	3511	1690	5454	9013	4117
5283	4159	8721	6095	9215	3269	2646	2269	6708	7394	1847	2708	6643	3464	1520	632	7958	5078	2937	7726
5187	9904	5948	4828	8695	6934	8026	8359	8959	6034	4479	7053	8828	2167	975	7523	6535	2023	8323	439
8366	6401	406	6319	542	5270	5705	4529	8769	2841	3506	6642	4173	9037	1949	7987	9672	9287	8233	3616
6622	45	8433	8960	8738	6681	2585	3378	6749	2297	617	2471	9667	3602	6187	9669	1923	8493	1295	8336
8098	2527	4399	2510	2543	9411	1877	4797	8601	184	8071	7137	9885	5987	4964	2136	7451	666	1012	7937
9598	4977	6689	6931	8946	1220	5120	2052	956	822	5807	9557	5750	9200	1788	3119	4108	7848	2062	963
535	7564	8686	2284	3800	7068	4864	9887	5876	1898	1433	4891	29	3661	9354	3356	5139	7913	1653	7237
2068	7022	6458	2200	2094	343	673	868	2540	1365	7972	7674	7264	5427	6110	6392	259	2332	3416	3442
7240	7055	9167	5568	7489	8609	507	1505	7372	2992	8021	4413	7841	7404	2887	4454	9130	7939	5311	1973
7699	2919	2085	7653	6804	2176	4492	8455	8220	5566	1345	1829	8117	3833	2506	8321	1970	5668	3743	1477
1987	1113	5005	9219	5184	8563	6974	7808	9405	1644	6751	3135	5	3068	242	3994	7833	4809	1128	2709
1527	493	384	2645	5013	1816	5610	302	7034	5935	7452	874	6016	5570	5872	9205	6554	285	3862	1665
9715	8796	3752	7417	8233	8688	5219	329	6269	3360	8146	5166	4378	2359	2142	1355	6786	5743	4963	7504
3743	6970	92	2643	5861	7902	894	2435	7446	2231	9182	9807	262	4782	2612	881	1493	3966	106	5168
7770	4280	1809	9988	4810	5357	5444	8847	7816	3204	1301	3001	6304	6955	6149	2302	3136	1801	9578	4511
1032	3736	7734	3487	5401	1888	6356	4726	8980	7255	8615	4671	5019	1488	7710	3187	982	2945	7764	9229
1157	6677	7215	3610	1403	7311	4390	3252	6677	5151	6778	8213	620	999	3715	1242	7283	6820	1822	1874
540	7137	4748	7123	2905	1586	5926	9772	5977	7468	8654	9693	9908	6317	1902	420	3232	2676	6841	6896
3856	9440	2190	1403	2219	5277	4522	9695	4031	5019	2550	2142	6531	6779	9622	9247	2208	5884	3518	9107
4308	6233	8341	453	403	5748	5306	808	8572	9907	7689	7928	4017	5934	1597	9402	9032	642	4104	7167
5499	8129	9073	4877	4121	6658	8802	6764	8059	1994	6180	8745	3472	1509	3579	9970	9777	4967	4481	1182
8629	2808	6294	5884	7069	7248	8716	5569	8617	486	1843	3367	8721	2822	1295	16	8557	8576	8738	2057
8733	3707	4950	4437	7594	1241	9470	2033	6070	3319	8726	6357	6846	6333	6030	8662	1814	2354	6020	8025
4032	8158	4861	8449	2217	4336	4569	2417	3035	7702	774	5338	7793	9277	2117	7096	6027	3164	2839	5365
1643	8054	2979	8401	5945	4864	1046	5317	3252	1773	284	4073	3467	1055	9147	6315	3356	5852	6173	6170
416	2971	2375	5015	1263	8660	5011	7081	8370	9352	7405	6287	4345	7310	9291	5720	1468	9889	4392	9569
2522	9625	4035	3409	5026	1633	1442	989	1002	8099	4996	1519	1822	5218	1535	2524	966	2796	9694	3887
7901	3591	3514	5306	8825	4247	3062	6964	5946	6324	1343	8476	1986	5248	669	8143	9095	87	1897	6864
4925	5988	3976	1051	1488	9304	7207	9448	7068	1152	2670	9002	391	9889	8011	2284	6440	2236	9518	9590
4212	9706	7906	8696	661	6630	5731	2742	4732	3628	5134	7609	9571	9433	303	47	9813	3174	7349	6552
114	7178	4684	4693	8739	1036	9557	7313	8466	5256	2685	9621	8679	2799	3211	8281	5393	8593	6132	2485
5620	5994	5774	8842	1968	9354	1705	2048	4740	1620	5124	1131	8653	1578	649	8809	8056	2872	6227	5280
3048	2733	2029	2493	1601	5378	820	9924	6715	1292	1915	5796	5399	5558	5006	8034	2964	5064	5841	8014
3209	6248	1391	3610	5972	1549	3643	9799	7676	393	5272	8434	1701	2126	8264	911	607	7573	1184	3576
